epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
10	 2.093862744140625	 55.98	 2.09053705078125	 56.398	271.48771595954895
20	 1.9378340698242187	 65.83	 1.9259868774414062	 67.454	542.1630213260651
30	 1.7739444458007811	 71.69	 1.7500638134765625	 75.116	813.7216973304749
40	 1.606130859375	 75.88	 1.5706246728515625	 80.098	1084.7514119148254
50	 1.4536221557617188	 78.77	 1.4036626098632812	 83.346	1356.475299835205
60	 1.3199847778320313	 80.14	 1.2452315698242187	 86.436	1627.1558983325958
70	 1.2109735107421875	 80.93	 1.1104866284179689	 88.106	1898.5094969272614
80	 1.0930140625	 82.65	 0.9814178149414062	 90.1	2168.7828874588013
90	 0.9974094543457032	 83.7	 0.8636652221679687	 91.962	2439.197571516037
100	 0.9252549377441406	 84.14	 0.7584185290527343	 93.772	2709.7472472190857
110	 0.8599154602050781	 84.76	 0.6830457250976563	 94.226	2980.0046570301056
120	 0.8120174255371094	 84.58	 0.6031677893066406	 95.198	3250.3565933704376
130	 0.7716654541015625	 84.44	 0.5385570886230469	 96.21	3521.852974653244
140	 0.7227220581054687	 85.87	 0.4761274151611328	 96.854	3792.8080365657806
150	 0.6840371398925781	 86.05	 0.4230793780517578	 97.686	4064.5174040794373
160	 0.65556435546875	 86.07	 0.3777779663085937	 98.17	4335.173067331314
170	 0.6461008178710937	 85.48	 0.33988861877441406	 98.428	4606.668471336365
180	 0.628194970703125	 86.0	 0.3115057830810547	 98.638	4877.1693379879
190	 0.6104693542480468	 86.08	 0.2846903393554687	 98.802	5148.842154741287
200	 0.5828595703125	 86.53	 0.2484573226928711	 99.258	5420.269074440002
process 0: Training time 5420.28591632843 seconds (with 1 workers)

process 0: total time 5729.251084089279 seconds (with 1 workers)

