epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
10	 1.5063075561523438	 67.38	 1.4916340283203124	 68.944	1094.9370279312134
20	 0.8961118286132812	 81.57	 0.85556369140625	 83.562	2189.3956394195557
30	 0.6579153015136718	 84.67	 0.5570142126464844	 89.136	3285.3864517211914
40	 0.50798896484375	 87.81	 0.3661827575683594	 93.53	4381.699154853821
50	 0.45758670654296874	 88.27	 0.27519263702392577	 95.17	5477.321886301041
60	 0.4260596008300781	 88.17	 0.18873719207763673	 97.162	6572.480603933334
70	 0.3852022430419922	 89.37	 0.13369675231933595	 98.416	7668.172438383102
80	 0.370756298828125	 89.61	 0.09040687896728515	 99.29	8763.29986333847
90	 0.3965460601806641	 88.6	 0.08568335067749024	 99.102	9858.28869843483
100	 0.35910161743164065	 89.63	 0.055567949295043946	 99.752	10952.970042228699
110	 0.3984792724609375	 88.37	 0.06328084983825684	 99.43	12047.459114789963
120	 0.36618807678222653	 89.89	 0.0400496044921875	 99.78	13141.986598730087
130	 0.36247088928222654	 89.92	 0.03193151569366455	 99.91	14239.512976408005
140	 0.352800048828125	 90.1	 0.026139445114135743	 99.964	15333.907496452332
150	 0.37487864074707034	 89.65	 0.026353639907836915	 99.924	16429.162936210632
160	 0.36514585876464845	 89.94	 0.02195056953430176	 99.96	17525.426607608795
170	 0.3561434692382813	 90.35	 0.020082278633117675	 99.956	18620.860772371292
180	 0.3508997772216797	 90.53	 0.01835544542312622	 99.962	19717.74957704544
190	 0.3629211669921875	 90.12	 0.02111079170227051	 99.904	20814.533010721207
200	 0.36458059997558595	 90.44	 0.015072522220611572	 99.986	21912.306634664536
process 0: Training time 21912.323404550552 seconds (with 10 workers)

process 0: total time 33749.72189068794 seconds (with 10 workers)

