epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
10	 1.7432077026367188	 55.71	 1.7382967016601563	 55.622	680.4113221168518
20	 1.1316232788085938	 73.87	 1.102022294921875	 75.792	1358.99839925766
30	 0.8406152954101562	 79.29	 0.7868704772949219	 81.728	2039.1372425556183
40	 0.6349429748535156	 83.65	 0.5130266943359375	 89.14	2719.0221803188324
50	 0.5393398040771484	 85.55	 0.38827942565917967	 91.842	3400.4906866550446
60	 0.5454042755126953	 84.72	 0.3337729669189453	 92.372	4081.886338710785
70	 0.44844162292480466	 87.39	 0.2318812515258789	 95.412	4764.960073232651
80	 0.3861926971435547	 89.28	 0.14899521377563477	 97.746	5444.300481557846
90	 0.3770753692626953	 89.23	 0.10844989532470703	 98.718	6125.222021341324
100	 0.4054292877197266	 88.36	 0.11398534378051758	 98.234	6805.885421514511
110	 0.3568917388916016	 89.91	 0.060038071060180664	 99.666	7487.68511390686
120	 0.3623847747802734	 89.66	 0.047384007720947266	 99.792	8169.932948112488
130	 0.3490878814697266	 90.08	 0.03784548736572266	 99.898	8850.480233669281
140	 0.35861476135253906	 89.92	 0.032276140632629395	 99.914	9533.342171669006
150	 0.3683822235107422	 89.41	 0.027592440299987794	 99.95	10214.85961508751
160	 0.3654395263671875	 89.69	 0.024959029541015625	 99.954	10897.660070419312
170	 0.36539913635253907	 89.96	 0.021526703338623047	 99.968	11579.754895687103
180	 0.3645698944091797	 89.96	 0.018922589263916014	 99.982	12262.64056277275
190	 0.36876368408203125	 89.71	 0.017673146743774414	 99.984	12945.766736507416
200	 0.3646930908203125	 89.94	 0.014929574165344238	 99.994	13627.608288288116
process 0: Training time 13627.622215986252 seconds (with 20 workers)

process 0: total time 26924.550025224686 seconds (with 20 workers)

