epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
10	 1.6589043823242187	 70.02	 1.6376829760742186	 72.002	1564.9575810432434
20	 1.1109424560546874	 80.04	 1.0777998364257813	 82.592	3138.286365032196
30	 0.7882385009765625	 83.46	 0.7106296472167969	 87.526	4697.823575019836
40	 0.5669261535644531	 86.78	 0.46423709594726564	 91.334	6259.631244659424
50	 0.5032213775634765	 87.3	 0.33313047119140626	 93.53	7825.271412372589
60	 0.4269626098632813	 88.36	 0.24621910430908203	 94.994	9398.857125759125
70	 0.4053889343261719	 88.72	 0.1666343389892578	 96.75	10965.209597349167
80	 0.4033467224121094	 88.66	 0.13490563095092772	 97.336	12536.422328233719
90	 0.36045810241699217	 89.72	 0.09695819076538086	 98.28	14103.682298660278
100	 0.3829271484375	 89.31	 0.0800602286529541	 98.544	15672.343538045883
110	 0.38624795532226563	 89.02	 0.058739328689575196	 98.964	17249.96264076233
120	 0.37566331481933596	 89.6	 0.050627032470703125	 99.05	18819.954580307007
130	 0.38970770568847657	 89.28	 0.045171436309814454	 99.2	20386.553693294525
140	 0.36507886962890623	 90.0	 0.033231742095947266	 99.478	21953.30829524994
150	 0.4080791107177734	 89.02	 0.034167726936340334	 99.43	23535.41931796074
160	 0.3634582580566406	 90.34	 0.022519914302825926	 99.628	25103.01629137993
170	 0.40248749389648436	 89.24	 0.02160676420211792	 99.624	26669.69326353073
180	 0.4284873077392578	 89.04	 0.022113219547271728	 99.59	28241.769129037857
190	 0.38132219848632815	 90.17	 0.0161439342880249	 99.778	29820.189693927765
200	 0.37229625244140624	 90.29	 0.013836966743469238	 99.812	31400.42235636711
process 0: Training time 31400.43619298935 seconds (with 20 workers)

process 0: total time 44619.87733387947 seconds (with 20 workers)

