epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
10	 1.4303416748046875	 75.7	 1.411599052734375	 77.626	1575.0365324020386
20	 0.8855928405761718	 83.42	 0.8235045324707031	 87.218	3146.0559458732605
30	 0.6325689147949218	 86.32	 0.531926312866211	 91.194	4717.627690553665
40	 0.5024660583496093	 87.62	 0.34761831909179686	 93.656	6288.700197458267
50	 0.43884970703125	 88.34	 0.24763078369140626	 95.468	7857.665706396103
60	 0.3906123443603516	 89.46	 0.15835176483154298	 97.486	9425.725157499313
70	 0.3602011016845703	 90.09	 0.11455047775268555	 98.308	10994.447400093079
80	 0.3728550109863281	 89.35	 0.0890662825012207	 98.754	12570.47876739502
90	 0.3556667663574219	 90.16	 0.06639007202148438	 99.066	14138.671945095062
100	 0.37901946411132814	 89.4	 0.05254599998474121	 99.294	15706.829313278198
110	 0.367366796875	 90.02	 0.04743148765563965	 99.284	17279.92462015152
120	 0.35697305908203125	 90.23	 0.030211110458374022	 99.644	18862.097490549088
130	 0.36271790771484375	 90.22	 0.023252787857055663	 99.79	20444.95723080635
140	 0.35492120666503907	 90.34	 0.01978022005081177	 99.818	22018.96785712242
150	 0.34870033264160155	 90.5	 0.0157914262008667	 99.894	23593.174629211426
160	 0.3669121337890625	 90.25	 0.015289325428009034	 99.858	25169.704698085785
170	 0.3755368560791016	 89.92	 0.015940872917175292	 99.802	26745.55156493187
180	 0.3750260711669922	 90.31	 0.010667418708801269	 99.918	28321.87498998642
190	 0.3646955047607422	 90.45	 0.01009800778388977	 99.942	29898.59632563591
200	 0.3851024871826172	 90.15	 0.010241595020294189	 99.894	31474.45084118843
process 0: Training time 31474.46845149994 seconds (with 10 workers)

process 0: total time 43309.812680482864 seconds (with 10 workers)

