epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
10	 1.2231485961914061	 78.83	 1.1700294116210936	 82.426	272.20709013938904
20	 0.711563818359375	 86.02	 0.6165370458984375	 90.63	543.8129215240479
30	 0.5302543029785156	 87.7	 0.38138749633789065	 94.084	814.4622113704681
40	 0.46158523559570314	 88.28	 0.24111876556396483	 96.86	1085.9765629768372
50	 0.4246131011962891	 88.56	 0.17735786437988282	 97.834	1356.2975125312805
60	 0.41078583068847657	 88.58	 0.12446305160522461	 98.762	1627.4331648349762
70	 0.3963648681640625	 89.2	 0.08781195480346679	 99.302	1897.666071653366
80	 0.3829203125	 89.79	 0.06831677314758301	 99.578	2168.078137397766
90	 0.39718975830078124	 89.05	 0.056904489212036134	 99.638	2439.6525495052338
100	 0.3833468505859375	 89.52	 0.05372467948913574	 99.566	2711.1836659908295
110	 0.380711962890625	 89.85	 0.04046265647888184	 99.802	2981.7161934375763
120	 0.3771716339111328	 89.78	 0.035751602363586425	 99.778	3252.5898172855377
130	 0.3781216430664063	 90.07	 0.027981769981384276	 99.928	3522.667597055435
140	 0.3762204010009766	 90.07	 0.025282824440002443	 99.922	3792.8626911640167
150	 0.3890759613037109	 89.51	 0.02282470561981201	 99.932	4063.9436531066895
160	 0.3900232543945312	 89.81	 0.022792376174926757	 99.902	4334.048370599747
170	 0.38208660583496096	 90.13	 0.020626954917907715	 99.916	4604.9037001132965
180	 0.40845390625	 89.08	 0.02313703941345215	 99.852	4875.242039442062
190	 0.3975828369140625	 89.65	 0.018889750480651855	 99.91	5145.393728971481
200	 0.4041053741455078	 89.75	 0.016351949310302736	 99.928	5416.433105230331
process 0: Training time 5416.448585510254 seconds (with 1 workers)

process 0: total time 5726.42027258873 seconds (with 1 workers)

